INFO:root:Model and LoRA loaded.
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4103, Hits@3: 0.5055, Hits@10: 0.5594, MRR: 0.4618
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5274, Hits@10: 0.5838, MRR: 0.4825
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5240, Hits@10: 0.5813, MRR: 0.4851
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5215, Hits@10: 0.5813, MRR: 0.4838
INFO:__main__:Eval Metrics — Hits@1: 0.4465, Hits@3: 0.5366, Hits@10: 0.5880, MRR: 0.4962
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5366, Hits@10: 0.6007, MRR: 0.4946
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5307, Hits@10: 0.5973, MRR: 0.4918
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5097, Hits@10: 0.5754, MRR: 0.4786
INFO:__main__:Eval Metrics — Hits@1: 0.4263, Hits@3: 0.5274, Hits@10: 0.5737, MRR: 0.4789
INFO:__main__:Eval Metrics — Hits@1: 0.4423, Hits@3: 0.5249, Hits@10: 0.5889, MRR: 0.4905
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5274, Hits@10: 0.5872, MRR: 0.4928
INFO:__main__:Eval Metrics — Hits@1: 0.4482, Hits@3: 0.5282, Hits@10: 0.5805, MRR: 0.4940
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5240, Hits@10: 0.5956, MRR: 0.4903
INFO:__main__:Eval Metrics — Hits@1: 0.4246, Hits@3: 0.5122, Hits@10: 0.5981, MRR: 0.4792
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5181, Hits@10: 0.5922, MRR: 0.4885
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5240, Hits@10: 0.5939, MRR: 0.4867
INFO:__main__:Eval Metrics — Hits@1: 0.4423, Hits@3: 0.5282, Hits@10: 0.5779, MRR: 0.4896
INFO:__main__:Eval Metrics — Hits@1: 0.4440, Hits@3: 0.5425, Hits@10: 0.6040, MRR: 0.4993
INFO:__main__:Eval Metrics — Hits@1: 0.4322, Hits@3: 0.5223, Hits@10: 0.5687, MRR: 0.4797
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5181, Hits@10: 0.5687, MRR: 0.4834
